Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Files per Sample
pBICCNsMMrENTIi698699ETd180327,specimen,mouse,NCBI:txid10090,,,MD698_699,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,1015,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi7167175Td180614b,specimen,mouse,NCBI:txid10090,,,MD716_717,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,7618,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi72072110Bd180702a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,11700,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi72072110Bd180702b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,11700,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,6
pBICCNsMMrENTLi72072110Bd180702c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,11700,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi72072110Bd180702d,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,11700,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi7207219Td180703a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,6818,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi7207219Td180703b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,5724,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi7207219Td180703c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,6178,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrENTLi7207219Td180703d,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ENTL,cell nucleus,6459,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrHPFi7187195Td180620,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,HPF,cell nucleus,2836,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrHPFi7187196Bd180618,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,HPF,cell nucleus,2220,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrHYPi7187193Td180715a,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,HY,cell nucleus,8868,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q4,4
pBICCNsMMrLSCi73614d180830a,specimen,mouse,NCBI:txid10090,,,MD734_736,,,,transcriptomics,10x Chromium 3' v2 sequencing,SUB,cell nucleus,1733,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q1,4
pBICCNsMMrMOPi70470510Td180328,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,3433,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrMOPi70470511Bd180328,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,2701,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrMOPi70470512Bd180328a,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,1919,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrMOPi70470512Bd180328b,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,2478,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrMOPi70470512Bd180328c,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,2196,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrMOPi7047059Td180328,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,MOp,cell nucleus,1480,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrNACi7364d180830a,specimen,mouse,NCBI:txid10090,,,MD734_736,,,,transcriptomics,10x Chromium 3' v2 sequencing,ACB,cell nucleus,2248,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q1,4
pBICCNsMMrNACi7364d180830b,specimen,mouse,NCBI:txid10090,,,MD736_736,,,,transcriptomics,10x Chromium 3' v2 sequencing,ACB,cell nucleus,2840,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q1,4
pBICCNsMMrORBi7167171Td180614a,specimen,mouse,NCBI:txid10090,,,MD716_717,,,,transcriptomics,10x Chromium 3' v2 sequencing,ORB,cell nucleus,4389,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrORBi7167171Td180614b,specimen,mouse,NCBI:txid10090,,,MD716_717,,,,transcriptomics,10x Chromium 3' v2 sequencing,ORB,cell nucleus,5260,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrORBi7167172Bd180613a,specimen,mouse,NCBI:txid10090,,,MD716_717,,,,transcriptomics,10x Chromium 3' v2 sequencing,ORB,cell nucleus,5957,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrORBi7167172Bd180613b,specimen,mouse,NCBI:txid10090,,,MD716_717,,,,transcriptomics,10x Chromium 3' v2 sequencing,ORB,cell nucleus,5785,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrORBPLi7207211Td180627,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,ORB,cell nucleus,3358,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,6
pBICCNsMMrPIRi7107113Td180702a,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PIR,cell nucleus,2664,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPIRi7107113Td180702b,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PIR,cell nucleus,2973,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPIRi7107113Td180702c,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PIR,cell nucleus,2339,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPIRi7107114Bd180619,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PIR,cell nucleus,632,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNCi7107116Bd180619,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNc,cell nucleus,358,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNCi7107118Bd180619,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNc,cell nucleus,416,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNRi7107115Td180702a,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNr,cell nucleus,3156,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNRi7107115Td180702b,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNr,cell nucleus,2991,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNRi7107115Td180702c,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNr,cell nucleus,2989,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrPRNRi7107117Td180702,specimen,mouse,NCBI:txid10090,,,MD710_711,,,,transcriptomics,10x Chromium 3' v2 sequencing,PRNr,cell nucleus,5200,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi70470513Td180328,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,2548,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi70470514Bd180328,specimen,mouse,NCBI:txid10090,,,MD704_705,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,4657,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207217Td180703a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,10714,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207217Td180703b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,9224,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207217Td180703c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,8937,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207218Bd180702a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,9283,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207218Bd180702b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,8277,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSCSi7207218Bd180702c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SCs,cell nucleus,8265,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSNRSNCi7207215Td180703a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,6209,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSNRSNCi7207215Td180703b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,6161,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,6
pBICCNsMMrSNRSNCi7207215Td180703c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,2429,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSNRSNCi7207216Bd180715a,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,4753,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q4,4
pBICCNsMMrSNRSNCi7207216Bd180715b,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,4791,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q4,4
pBICCNsMMrSNRSNCi7207216Bd180715c,specimen,mouse,NCBI:txid10090,,,MD720_721,,,,transcriptomics,10x Chromium 3' v2 sequencing,SNr;SNc,cell nucleus,5034,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q4,4
pBICCNsMMrSSPi7027033Td180403,specimen,mouse,NCBI:txid10090,,,MD702_703,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,3193,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7027034d180403a,specimen,mouse,NCBI:txid10090,,,MD702_703,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,1215,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7027034d180403b,specimen,mouse,NCBI:txid10090,,,MD702_703,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,2580,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7187191Td180620a,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,10000,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7187191Td180620b,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,10000,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7187191Td180620c,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,10000,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrSSPi7187192Bd180618,specimen,mouse,NCBI:txid10090,,,MD718_719,,,,transcriptomics,10x Chromium 3' v2 sequencing,SSp,cell nucleus,1812,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
pBICCNsMMrVISPi700701RBd180325,specimen,mouse,NCBI:txid10090,,,MD700_701,,,,transcriptomics,10x Chromium 3' v2 sequencing,VISp,cell nucleus,6290,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv2,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2018Q3,4
