Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission
pBICCNsMMrCBSIMiM002d190312VII,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,SIM,cell nucleus,7773,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2
pBICCNsMMrMBL3iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10415,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL4AiM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,11419,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL4BiM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,9031,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL5iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10926,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL6iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,15707,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL7iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,11225,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM1iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,12899,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM2iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10436,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM3iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10898,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM4AiM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,13206,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM4BiM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,11330,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM5iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,5005,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM6iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,11663,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM7iM013d201007,specimen,mouse,NCBI:txid10090,,,M013,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,8457,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL1iF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,8926,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL2iF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,8675,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL3iF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,8933,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL4AiF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,9754,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL4BiF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10014,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL5iF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,10657,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBL6iF012d201007,specimen,mouse,NCBI:txid10090,,,F012,,,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,9161,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2020Q4
pBICCNsMMrMBM1iM012d200706,cell nucleus,mouse,NCBI:txid10090,,,M012,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,12859,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,8894,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,8160,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,8379,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSiF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,7713,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,9118,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrMBSNrSNciF015d210126,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,MB,cell nucleus,9857,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,8523,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,8953,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,9464,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSSFiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,7585,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,9767,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrLSXLSNSHiM016d210128,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,LSX,cell nucleus,10464,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,8109,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,9098,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,9625,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSSFiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,7643,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,10291,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrLSXLSNSHiM017d210203,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,LSX,cell nucleus,11598,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,12074,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,9690,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,10964,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSSFiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,13797,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,9276,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrLSXLSNSHiM015d210204,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,LSX,cell nucleus,10459,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,9039,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,8306,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,10599,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSSFiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,10341,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,11016,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrLSXLSNSHiF017d210209,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,LSX,cell nucleus,10669,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmMSCiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,7287,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALdGPiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALd,cell nucleus,9367,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSTRdCPiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,STRd,cell nucleus,11716,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALmTRSSFiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALm,cell nucleus,10820,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrPALvSIMANDBiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,PALv,cell nucleus,12501,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrLSXLSNSHiF014d210211,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,LSX,cell nucleus,10340,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201A1,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,11240,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201A2,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,8500,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201A3,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,7151,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201B1,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,1777,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201B2,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,13389,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM015d201201B3,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,10453,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201A1,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,10890,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201A2,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,11500,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201A3,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,11202,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201B1,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12344,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201B2,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12171,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF015d201201B3,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,13485,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM017d210119A1,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,9017,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
