web_resource_reference_id,web_resource_type,web_resource_title,web_resource_short_title,universal_resource_locator
https://glioblastoma.alleninstitute.org/,information,Ivy Glioblastoma Atlas Project,Ivy Glioblastoma,https://glioblastoma.alleninstitute.org/
https://gui.dandiarchive.org/#/dandiset/000020/,download,DANDI: Distributed Archives for Neurophysiology Data Integration,DANDI,https://gui.dandiarchive.org/#/dandiset/000020/
https://gui.dandiarchive.org/#/dandiset/000026,download,DANDI: Distributed Archives for Neurophysiology Data Integration,DANDI,https://gui.dandiarchive.org/#/dandiset/000026
https://human.brain-map.org/,information,Allen Human Brain Atlas,Human Brain,https://human.brain-map.org/
https://human.brain-map.org/microarray/search,explore,Human Brain Atlas Microarray,HBA Microarray,https://human.brain-map.org/microarray/search
https://mouse.brain-map.org/,information,Allen Mouse Brain Atlas,Mouse Brain,https://mouse.brain-map.org/
https://nemoarchive.org/resources/accessing-controlled-access-data.php,download,NeMO Data Archive,NeMO,https://nemoarchive.org/resources/accessing-controlled-access-data.php
https://observatory.brain-map.org/visualcoding/,explore,Allen Brain Observatory - Visual Coding Optical Physiology,Allen Brain Observatory,https://observatory.brain-map.org/visualcoding/
https://portal.brain-map.org,information,Allen Brain Map,Allen Brain Map,https://portal.brain-map.org
https://portal.brain-map.org/atlases-and-data/rnaseq/human-multiple-cortical-areas-smart-seq,download,Download page for expression matrix and taxonomy,Expression matrix and taxonomy,https://portal.brain-map.org/atlases-and-data/rnaseq/human-multiple-cortical-areas-smart-seq
https://portal.brain-map.org/atlases-and-data/rnaseq/human-v1-acc-smart-seq,download,Cell Types Database RNAseq Human V1 and ACC,RNAseq Download,https://portal.brain-map.org/atlases-and-data/rnaseq/human-v1-acc-smart-seq
https://portal.brain-map.org/atlases-and-data/rnaseq/protocols-human-cortex#funding,information,Information about the human cortex analyzed dataset,Information about the human cortex analyzed dataset,https://portal.brain-map.org/atlases-and-data/rnaseq/protocols-human-cortex#funding
https://portal.brain-map.org/explore/circuits,information,Behavioral Circuits and Sensory Processing,Visual Coding,https://portal.brain-map.org/explore/circuits
https://portal.brain-map.org/explore/classes/multimodal-characterization,view,Multimodal Characterization of Individual Neurons,Multimodal Characterization,https://portal.brain-map.org/explore/classes/multimodal-characterization
https://portal.brain-map.org/explore/toolkit/mice,information,Toolkit - Transgenic Mouse Lines,Toolkit,https://portal.brain-map.org/explore/toolkit/mice
https://www.biccn.org/,information,BRAIN Initiative Cell Census Network,BICCN,https://www.biccn.org/
https://www.blueprintnhpatlas.org/,information,NIH Blueprint Non-Human Primate (NHP) Atlas,NIH Blueprint NHP,https://www.blueprintnhpatlas.org/
 https://download.brainimagelibrary.org/biccn/mueller/mouselight/,download,Brain Image Library,BIL, https://download.brainimagelibrary.org/biccn/mueller/mouselight/
https://assets.nemoarchive.org/dat-eojj32d,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-eojj32d
https://assets.nemoarchive.org/dat-a6v2v36,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-a6v2v36
https://assets.nemoarchive.org/dat-d6r90fb,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-d6r90fb
https://assets.nemoarchive.org/dat-fcr7gr0,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-fcr7gr0
https://dandiarchive.org/dandiset/000026/,download,DANDI archive,DANDI,https://dandiarchive.org/dandiset/000026/
https://download.brainimagelibrary.org/biccn/yang/morf/cells/,download,Brain Image Library,BIL,https://download.brainimagelibrary.org/biccn/yang/morf/cells/
https://assets.nemoarchive.org/dat-t5v43si,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-t5v43si
https://assets.nemoarchive.org/dat-g4e4icw,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-g4e4icw
https://assets.nemoarchive.org/dat-diw5xr1,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-diw5xr1
https://assets.nemoarchive.org/dat-4xq7q5j,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-4xq7q5j
https://assets.nemoarchive.org/dat-syahgjf,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-syahgjf
