Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
CEMBA190325_11B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISp;VISI,nuclei,11357,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,VISp;VISI
CEMBA190325_12B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISp;VISl;VISli,nuclei,12110,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,VISp;VISl;VISli
CEMBA190326_9B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISam;VISa;VISd,nuclei,12461,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,VISam;VISa;VISd
CEMBA190326_9D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDp;AUDv,nuclei,12588,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,AUDp;AUDv
CEMBA190404_9B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISam;VISa;VISd,nuclei,12312,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,VISam;VISa;VISd
CEMBA190404_9D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDp;AUDv,nuclei,12589,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,AUDp;AUDv
CEMBA190411_10C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDd;AUDpo;AUDp;AUDv,nuclei,12741,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,(AUDd;AUDpo;AUDp;AUDv)
CEMBA190411_9A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12490,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,RSP
CEMBA190418_10C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDd;AUDpo;AUDp;AUDv,nuclei,12274,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,(AUDd;AUDpo;AUDp;AUDv)
CEMBA190418_9A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12249,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q2,,,RSP
CEMBA190423_10A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12091,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,RSP
CEMBA190423_10G,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,LP;SGN;LGd;PoT;SPFp;LGv,nuclei,12342,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q3,,,TH (LP;SGN;LGd;PoT;SPFp;LGv)
CEMBA190523_10A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12046,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,RSP
CEMBA190523_10G,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,LP;SGN;LGd;PoT;SPFp;LGv,nuclei,12139,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q3,,,TH (LP;SGN;LGd;PoT;SPFp;LGv)
CEMBA190530_11C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDpo;AUDv,nuclei,11906,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,AUDpo;AUDv
CEMBA190530_9C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,SSp;SSs,nuclei,12031,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,SSp;SSs
CEMBA190620_11C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,AUDpo;AUDv,nuclei,12563,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,AUDpo;AUDv
CEMBA190620_9C,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,SSp;SSs,nuclei,12596,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,SSp;SSs
CEMBA190625_10E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CA1;CA2;CA3,nuclei,12702,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,vHPF (CA1-CA3)
CEMBA190625_10F,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,DG,nuclei,12823,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,vHPF (DG)
CEMBA190627_10E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CA1;CA2;CA3,nuclei,12542,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,vHPF (CA1-CA3)
CEMBA190627_10F,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,DG,nuclei,12741,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2019Q4,,,vHPF (DG)
CEMBA190702_7G,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,LD;MD;AMd,nuclei,12752,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,TH (LD+MD+AMd)
CEMBA190709_7G,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,LD;MD;AMd,nuclei,12734,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,TH (LD+MD+AMd)
CEMBA190711_8E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CA1;CA2;CA3,nuclei,11244,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,HPF (CA1-CA3)
CEMBA190711_8J,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,DG,nuclei,11354,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,HPF(DG)
CEMBA190716_8E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CA1;CA2;CA3,nuclei,12325,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,HPF (CA1-CA3)
CEMBA190716_8J,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,DG,nuclei,12869,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,HPF(DG)
CEMBA190718_6E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CP,nuclei,12213,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,
CEMBA190718_8F,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RT;VPM;VM;VAL,nuclei,11942,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,TH (RT+VPM+VM+VAL)
CEMBA190723_6E,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,CP,nuclei,11229,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,
CEMBA190723_8F,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RT;VPM;VM;VAL,nuclei,10922,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,TH (RT+VPM+VM+VAL)
CEMBA190725_10B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISam;VISpm;VISp;VISrl;VISal,nuclei,12394,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,(VISam+VISpm+VISp+VISrl+VISal)
CEMBA190730_10B,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISam;VISpm;VISp;VISrl;VISal,nuclei,12309,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q2,fixed duplicates - removed Q1 and replaced with Q2 numbers,,(VISam+VISpm+VISp+VISrl+VISal)
CEMBA190725_13A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISp+VISl+VISpor,nuclei,11088,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA190730_13A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,VISp+VISl+VISpor,nuclei,12309,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191008_7A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12580,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191008_12A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12420,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191017_7A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12326,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191017_12A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12289,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191024_11D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,ENTl,nuclei,12364,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191024_12D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,ENTl,nuclei,12533,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191031_11D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,ENTl,nuclei,11575,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191031_12D,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,ENTl,nuclei,12366,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191107_8A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,12748,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
CEMBA191114_8A,mouse,NCBI:txid10090,,wt/wt,epigenomics,ATAC-seq,RSP,nuclei,11863,Salk Institute for Biological Sciences,Bing Ren,1U19MH114831-01,ecker_sn_ATACseq,NEMO,http://data.nemoarchive.org/biccn/grant/cemba/ecker/chromatin/,,2020Q3,,,
