Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes
503558866,mouse,NCBI:txid10090,228844,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503581855,mouse,NCBI:txid10090,229645,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,50,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503581966,mouse,NCBI:txid10090,229645,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,36,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503586247,mouse,NCBI:txid10090,229243,Cux2-CreERT2/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503586308,mouse,NCBI:txid10090,229243,Cux2-CreERT2/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503767129,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,19,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503767574,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,5,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503767625,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,6,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503768050,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,34,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503768182,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,15,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503768239,mouse,NCBI:txid10090,228861,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503827075,mouse,NCBI:txid10090,230645,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,6,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503827608,mouse,NCBI:txid10090,230645,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,4,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503827679,mouse,NCBI:txid10090,230645,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,18,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503827871,mouse,NCBI:txid10090,230645,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,2,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
503827878,mouse,NCBI:txid10090,230645,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,10,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504125909,mouse,NCBI:txid10090,231322,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,24,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504125984,mouse,NCBI:txid10090,231322,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504126060,mouse,NCBI:txid10090,231322,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128478,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128481,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128486,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,7,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128493,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,12,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128496,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,11,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504128499,mouse,NCBI:txid10090,228862,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,34,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504155308,mouse,NCBI:txid10090,230635,Cux2-CreERT2/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504155315,mouse,NCBI:txid10090,230635,Cux2-CreERT2/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504156501,mouse,NCBI:txid10090,228852,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504156504,mouse,NCBI:txid10090,228852,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504156971,mouse,NCBI:txid10090,228855,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,2,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504156974,mouse,NCBI:txid10090,228855,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504186639,mouse,NCBI:txid10090,229734,Tlx3-Cre_PL56/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504186642,mouse,NCBI:txid10090,229734,Tlx3-Cre_PL56/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504193715,mouse,NCBI:txid10090,232190,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504194417,mouse,NCBI:txid10090,232190,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,4,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504195077,mouse,NCBI:txid10090,232190,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504195460,mouse,NCBI:txid10090,232190,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504195463,mouse,NCBI:txid10090,232190,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,19,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504200541,mouse,NCBI:txid10090,231501,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504200544,mouse,NCBI:txid10090,231501,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,7,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504200562,mouse,NCBI:txid10090,231501,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504200918,mouse,NCBI:txid10090,231501,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,7,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504201387,mouse,NCBI:txid10090,231501,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,4,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204642,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,9,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204762,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204846,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204885,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204894,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,7,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504204898,mouse,NCBI:txid10090,232036,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504630303,mouse,NCBI:txid10090,232344,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504630307,mouse,NCBI:txid10090,232344,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504630310,mouse,NCBI:txid10090,232344,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504646627,mouse,NCBI:txid10090,232345,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504646631,mouse,NCBI:txid10090,232345,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504646748,mouse,NCBI:txid10090,232345,Sim1-Cre_KJ18/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,24,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
504932844,mouse,NCBI:txid10090,178937,Nr5a1-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,6,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
504933864,mouse,NCBI:txid10090,179755,Nr5a1-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,17,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
504934208,mouse,NCBI:txid10090,205027,Nr5a1-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
504934445,mouse,NCBI:txid10090,203978,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,123,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
504934609,mouse,NCBI:txid10090,205291,Tac1-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,135,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
504934799,mouse,NCBI:txid10090,200903,Nr5a1-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VMH,Cells,11,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q4,
505418999,mouse,NCBI:txid10090,233175,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L2-3,Cells,24,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505419024,mouse,NCBI:txid10090,233175,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L4,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505419045,mouse,NCBI:txid10090,233175,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505419064,mouse,NCBI:txid10090,233175,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L6,Cells,13,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505419316,mouse,NCBI:txid10090,233175,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L1,Cells,27,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505749105,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L1,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505749583,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L5,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505749908,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L6,Cells,22,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505750597,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L4,Cells,26,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505750851,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L2-3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
505751280,mouse,NCBI:txid10090,233280,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,VISp_L1,Cells,8,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
506057415,mouse,NCBI:txid10090,233508,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L5,Cells,12,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
506057501,mouse,NCBI:txid10090,233508,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L6,Cells,5,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
506057573,mouse,NCBI:txid10090,233508,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,transcriptomics,SMART-seq v4,ALM_L2-3,Cells,21,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},,2019Q1,
