Sample.ID,Species.CV,Species.NCBI.Taxonomy.ID,Donor.id,Genotype,Modality.CV,Technique.CV,Anatomical.Structure.CV,Subspecimen.Type.CV,Total.Processed.Subspecimens,Organization.CV,Investigator,Grant.Number.CV,Project.CV,R24.Name.CV,R24.link,Comments,Metadata.Submission,Wrangler.Notes
778958738,mouse,NCBI:txid10090,423499,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,MB,Cells,8447,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
778960670,mouse,NCBI:txid10090,423499,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,MB,Cells,8485,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
783348064,mouse,NCBI:txid10090,425676,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,HY,Cells,46529,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
787231776,mouse,NCBI:txid10090,425671,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOs-FRP,Cells,18640,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
790001454,mouse,NCBI:txid10090,426004,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOs-FRP,Cells,32129,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
790268860,mouse,NCBI:txid10090,426003,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,31486,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
790276311,mouse,NCBI:txid10090,426003,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,39856,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
792449304,mouse,NCBI:txid10090,427378,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,47004,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
808104941,mouse,NCBI:txid10090,434444,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,CTXsp,Cells,15978,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
808563506,mouse,NCBI:txid10090,434989,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,11035,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
809389688,mouse,NCBI:txid10090,434997,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,5532,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
809395784,mouse,NCBI:txid10090,434450,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,CTXsp,Cells,19930,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
811065892,mouse,NCBI:txid10090,435849,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,23167,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
811757460,mouse,NCBI:txid10090,435850,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,15345,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
814721632,mouse,NCBI:txid10090,439484,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,23208,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
815028619,mouse,NCBI:txid10090,435213,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,24814,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
815221194,mouse,NCBI:txid10090,439975,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,24728,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
815501884,mouse,NCBI:txid10090,439976,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,26988,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
822352142,mouse,NCBI:txid10090,441865,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,9622,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
826786609,mouse,NCBI:txid10090,443006,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,12166,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
828809300,mouse,NCBI:txid10090,443005,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,16135,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
829269392,mouse,NCBI:txid10090,443636,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,38364,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
829730407,mouse,NCBI:txid10090,443644,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,19020,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
833114444,mouse,NCBI:txid10090,446714,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,RSP,Cells,25893,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
834755142,mouse,NCBI:txid10090,446701,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,SSp,Cells,55760,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
837613239,mouse,NCBI:txid10090,449634,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,CTXsp,Cells,21926,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
838486812,mouse,NCBI:txid10090,446716,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,PL-ILA-ORB,Cells,32815,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
838491691,mouse,NCBI:txid10090,449635,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,TH-Anterior,Cells,24439,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
839224691,mouse,NCBI:txid10090,449370,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,CTXsp,Cells,11966,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
839561828,mouse,NCBI:txid10090,450087,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,57865,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
839568481,mouse,NCBI:txid10090,450095,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,16760,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
842838169,mouse,NCBI:txid10090,452715,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,5964,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
852434779,mouse,NCBI:txid10090,455009,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,11064,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
853569557,mouse,NCBI:txid10090,455006,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,12271,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
853734670,mouse,NCBI:txid10090,456793,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,12465,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
859050648,mouse,NCBI:txid10090,457911,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,52681,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
861610358,mouse,NCBI:txid10090,457909,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,45076,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2019Q2,
863325054,mouse,NCBI:txid10090,459490,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,44605,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
864212701,mouse,NCBI:txid10090,459495,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,37607,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
872006769,mouse,NCBI:txid10090,459920,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,OLF,Cells,10751,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
872202235,mouse,NCBI:txid10090,461473,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,CTXsp,Cells,13524,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
876757604,mouse,NCBI:txid10090,463942,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,43699,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
877401708,mouse,NCBI:txid10090,463943,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,27612,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
877430991,mouse,NCBI:txid10090,462434,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,46292,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
880121053,mouse,NCBI:txid10090,462433,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,4912,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
882424054,mouse,NCBI:txid10090,464327,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,35567,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
883592013,mouse,NCBI:txid10090,464324,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,CNU,Cells,39258,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q2,
885569901,mouse,NCBI:txid10090,464754,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,5256,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
886172573,mouse,NCBI:txid10090,464328,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,2797,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
891784421,mouse,NCBI:txid10090,468425,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,62642,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
895936935,mouse,NCBI:txid10090,469515,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,29973,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
902272586,mouse,NCBI:txid10090,473084,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,31138,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
906296424,mouse,NCBI:txid10090,471388,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,19578,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
909367749,mouse,NCBI:txid10090,473085,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,38941,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
910274703,mouse,NCBI:txid10090,473981,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,39338,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
911014633,mouse,NCBI:txid10090,473980,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,48687,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
917091556,mouse,NCBI:txid10090,477960,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,9823,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
921766007,mouse,NCBI:txid10090,480180,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,20903,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
924496590,mouse,NCBI:txid10090,480185,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,16917,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
924730571,mouse,NCBI:txid10090,481078,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,6092,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
925159307,mouse,NCBI:txid10090,482568,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,22275,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
926379607,mouse,NCBI:txid10090,480184,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,31389,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
936056558,mouse,NCBI:txid10090,482455,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,55348,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
937714063,mouse,NCBI:txid10090,482451,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,17043,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
989131752,mouse,NCBI:txid10090,498338,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,42966,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
994751646,mouse,NCBI:txid10090,499298,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,24442,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
995556314,mouse,NCBI:txid10090,500199,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Cells,36062,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
999723570,mouse,NCBI:txid10090,504230,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,3086,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1000732828,mouse,NCBI:txid10090,504988,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,8608,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1001428478,mouse,NCBI:txid10090,504535,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,3424,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1002107612,mouse,NCBI:txid10090,504984,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,4754,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1002218097,mouse,NCBI:txid10090,505950,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,21391,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1002923181,mouse,NCBI:txid10090,505064,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,8180,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1003214024,mouse,NCBI:txid10090,506920,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MB,Cells,29200,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
